employee_id,name,age,gender,marital_status,ethnicity,country,job_role_id,department_id,hire_date,salary
2831,Kelly Baker,28,Male,Other,Hispanic,Nigeria,9,2,2019-10-28,35922.57
2832,Becky Reed,24,Female,Prefer not to say,Native American,United States,32,5,2022-07-08,51510.68
2833,Deborah Brennan,57,Female,Separated,White,Japan,2,1,2023-09-18,101257.78
2834,Erica Gonzales,55,Female,Separated,Asian,Spain,51,8,2020-04-17,64520.14
2835,Ashlee Adams,25,Female,Other,White,Spain,41,7,2015-12-15,65132.32
2836,Samuel Phillips,28,Male,Widowed,Black,South Korea,36,6,2016-06-14,64003.24
2837,Jeremy Porter,50,Male,Widowed,Mixed,Canada,37,6,2018-07-03,108082.73
2838,William White,48,Male,Prefer not to say,Asian,Brazil,50,8,2019-09-08,102519.18
2839,Michelle Alvarez,30,Female,Other,Asian,United Kingdom,48,8,2024-03-25,114375.6
2840,Daniel Mcintosh,57,Male,Divorced,Hispanic,Japan,42,7,2017-09-24,66819.1
2841,Jennifer Shaffer,46,Female,Widowed,Asian,United States,2,1,2019-02-28,75912.49
2842,Briana Harrell,21,Female,Married,Asian,Nigeria,2,1,2023-03-07,39667.15
2843,James Vasquez,35,Male,Widowed,Mixed,South Korea,17,3,2020-08-10,99538.69
2844,Tammie Velez,50,Female,Other,Mixed,Canada,35,6,2015-08-10,46644.41
2845,Andrea Martin,57,Female,Married,Black,South Korea,46,8,2022-07-14,74335.51
2846,Daniel Fitzgerald,40,Male,Married,White,United States,14,3,2023-03-14,48053.95
2847,James Charles,29,Male,Widowed,Asian,United Kingdom,50,8,2021-09-05,58222.66
2848,Carrie Travis,35,Female,Other,Black,Canada,21,4,2015-12-27,53254.75
2849,Kristi Moore,48,Female,Divorced,Black,Singapore,11,2,2020-10-04,57842.49
2850,Larry Mays,43,Male,Single,Black,Singapore,50,8,2020-12-23,59217.55
2851,Donna Thompson,45,Female,Single,Hispanic,New Zealand,8,2,2016-06-09,59034.62
2852,Timothy Hall,24,Male,Separated,Hispanic,Nigeria,25,4,2023-12-10,86666.68
2853,Timothy Mitchell,45,Male,Widowed,Other,United Kingdom,14,3,2021-02-25,47902.74
2854,Daniel Moon,53,Male,Widowed,Mixed,Japan,12,2,2021-07-16,74410.83
2855,Keith Scott,34,Male,Single,Hispanic,Italy,11,2,2020-09-28,94359.18
2856,Carla Johnson,41,Female,Separated,Black,Canada,48,8,2022-11-20,59736.07
2857,William Mitchell,44,Male,Separated,Asian,Japan,33,6,2024-07-24,55641.62
2858,Scott Lopez,22,Male,Single,Hispanic,South Korea,30,5,2016-09-13,65389.51
2859,Amanda Bradley,27,Female,Divorced,Asian,Germany,26,5,2023-03-30,93594.5
2860,Kirk Mason,40,Male,Married,Mixed,United Kingdom,28,5,2020-01-22,73882.15
2861,Erin Parker,22,Female,Divorced,Mixed,France,31,5,2022-05-11,59375.71
2862,Amber Price,30,Female,Prefer not to say,Black,India,3,1,2017-11-12,79677.53
2863,Thomas Padilla,54,Male,Married,Black,Italy,9,2,2021-10-15,47954.16
2864,Karla Smith,23,Female,Single,Native American,South Korea,49,8,2017-10-29,83627.19
2865,Keith Larson,39,Male,Divorced,Native American,Nigeria,48,8,2020-01-18,78172.15
2866,Albert Navarro,32,Male,Married,Native American,India,27,5,2019-03-21,63843.83
2867,Joseph Jones,28,Male,Prefer not to say,Black,United States,24,4,2023-02-11,53228.28
2868,Taylor Adams,40,Female,Separated,Mixed,Australia,14,3,2021-05-31,52266.38
2869,Victoria Smith,41,Female,Single,Other,United States,40,7,2018-09-11,80696.35
2870,Ann Jimenez,51,Female,Single,Mixed,New Zealand,2,1,2022-10-30,94579.61
2871,Adam Sanders,23,Male,Widowed,Hispanic,South Korea,27,5,2023-09-21,57253.85
2872,Michael Weiss,27,Male,Single,Asian,Singapore,11,2,2017-03-29,79167.73
2873,Duane Rogers,47,Male,Single,White,Brazil,6,2,2024-10-31,30000.0
2874,Ashley Johnson,55,Female,Separated,Black,New Zealand,27,5,2015-10-24,58307.65
2875,Gregg Sims,51,Male,Separated,Asian,India,20,4,2021-03-18,69378.82
2876,Regina Weber,55,Female,Divorced,Native American,France,43,7,2021-03-28,51806.33
2877,Austin Bennett,52,Male,Other,Other,New Zealand,31,5,2022-12-21,51269.87
2878,Michael Mcguire,35,Male,Widowed,Black,South Korea,9,2,2017-11-27,56644.41
2879,Juan Rodriguez,26,Male,Other,White,Italy,15,3,2021-07-05,75843.85
2880,Shannon Davis,60,Female,Single,Black,Canada,19,4,2016-07-27,66253.42
2881,Vickie Rivera,40,Female,Divorced,Mixed,Brazil,12,2,2021-09-02,30000.0
2882,Sara Miller,29,Female,Divorced,Hispanic,Australia,49,8,2022-10-26,30000.0
2883,William Potts,23,Male,Other,Other,Nigeria,38,6,2019-09-27,57862.7
2884,Derek Stewart,33,Male,Married,White,India,51,8,2015-11-28,79153.73
2885,James Powers,36,Male,Married,Hispanic,Australia,51,8,2018-04-02,30000.0
2886,Richard Cochran,51,Male,Separated,Other,Australia,37,6,2023-12-07,60005.4
2887,Isaac Phillips,57,Male,Separated,Hispanic,Canada,41,7,2018-08-10,59475.04
2888,Amanda Smith,37,Female,Widowed,Hispanic,United Kingdom,40,7,2016-12-29,97766.76
2889,Kristen Scott,53,Female,Divorced,Asian,Singapore,42,7,2019-09-01,62299.56
2890,Victor Hughes,42,Male,Prefer not to say,Other,Brazil,17,3,2021-05-20,77659.78
2891,Stacey Bishop,27,Female,Other,Other,Australia,43,7,2018-11-27,72825.14
2892,Victoria Mccall,44,Female,Separated,Mixed,United States,5,1,2020-01-22,30000.0
2893,Colin Flynn,35,Male,Separated,Other,United Kingdom,7,2,2015-11-18,85364.14
2894,Nicholas Oconnell,39,Male,Married,Other,Australia,36,6,2019-12-28,74307.93
2895,Hannah Thomas,48,Female,Widowed,White,New Zealand,29,5,2019-04-13,80165.37
2896,Adam Foster,53,Male,Married,Black,New Zealand,26,5,2023-01-06,148524.75
2897,Steven Williams,22,Male,Married,Mixed,Italy,50,8,2020-08-26,30000.0
2898,Sarah Baker,59,Female,Prefer not to say,Black,Spain,34,6,2021-07-12,104493.93
2899,Russell Harmon,44,Male,Widowed,Black,Italy,35,6,2023-10-07,64251.05
2900,Ryan Jones,31,Male,Single,Mixed,India,24,4,2018-11-04,75746.58
2901,Leonard Martin,30,Male,Widowed,Native American,Nigeria,49,8,2022-01-21,69089.76
2902,John Romero,24,Male,Separated,Asian,Nigeria,18,3,2024-12-28,61515.27
2903,Megan Moore,50,Female,Divorced,Black,Italy,31,5,2019-03-31,58603.34
2904,Jennifer Thomas,25,Female,Divorced,Mixed,Japan,1,1,2022-05-05,76590.17
2905,Tabitha Anthony,60,Female,Widowed,White,United States,14,3,2023-02-09,39656.53
2906,Kelly Rich,30,Female,Separated,Other,India,9,2,2019-10-12,85011.58
2907,Stephen Coleman,31,Male,Other,Hispanic,Nigeria,26,5,2018-01-24,61676.11
2908,James Alvarez,43,Male,Single,Black,Germany,16,3,2019-09-21,47398.61
2909,Roy Stein,28,Male,Other,Mixed,Spain,26,5,2018-09-24,60999.74
2910,Alejandro Long,49,Male,Married,Mixed,Germany,14,3,2025-04-18,95142.98
2911,Ashley Cunningham,28,Female,Widowed,Asian,Japan,1,1,2016-01-19,59293.3
2912,Chad Nichols,59,Male,Separated,Black,France,50,8,2021-11-11,77169.07
2913,Sheri Wilson,28,Female,Widowed,Mixed,Spain,20,4,2016-10-29,55380.87
2914,Christina Edwards,25,Female,Prefer not to say,Mixed,Australia,10,2,2023-02-17,85158.44
2915,Sandra Harris,45,Female,Prefer not to say,Asian,United Kingdom,3,1,2018-10-29,83710.15
2916,Melissa Wall,58,Female,Married,Mixed,Italy,28,5,2015-10-20,106972.18
2917,Gina Murray,39,Female,Married,Native American,United Kingdom,49,8,2024-09-16,66488.72
2918,Jaime Allen,59,Male,Widowed,Other,Australia,47,8,2022-02-26,83373.1
2919,Brian Warner,52,Male,Prefer not to say,Mixed,Nigeria,43,7,2024-08-21,71961.35
2920,Erin Thompson,27,Female,Prefer not to say,Other,Germany,4,1,2019-08-21,95917.44
2921,Anne Solis,53,Female,Divorced,Hispanic,France,17,3,2016-12-10,55623.35
2922,Cassandra Barr,26,Female,Single,White,Italy,23,4,2017-12-26,84900.11
2923,Tracy Jones,58,Female,Separated,Black,Spain,16,3,2025-05-06,66106.05
2924,Jenna Griffin,38,Female,Single,Other,New Zealand,43,7,2022-07-20,68716.24
2925,Carla Harris,59,Female,Prefer not to say,Native American,Nigeria,36,6,2023-06-01,71835.05
2926,Rachel Rodriguez,59,Female,Single,Native American,New Zealand,3,1,2017-11-28,75044.81
2927,Daniel Moreno,27,Male,Single,Other,Canada,37,6,2020-09-29,67675.42
2928,Christine Hernandez,59,Female,Separated,Other,Nigeria,38,6,2019-08-31,74294.26
2929,David Holmes,49,Male,Prefer not to say,Hispanic,Spain,23,4,2020-08-08,101562.36
2930,James Davidson,48,Male,Other,White,Canada,26,5,2017-10-06,89708.99
2931,Keith Love,42,Male,Single,Asian,Singapore,2,1,2023-10-20,87383.09
2932,Vanessa Harrison,50,Female,Prefer not to say,Asian,Australia,2,1,2021-07-10,60889.21
2933,Catherine Reeves,36,Female,Divorced,Hispanic,South Korea,23,4,2016-02-14,52215.18
2934,Jerry White,50,Male,Other,Mixed,Germany,21,4,2023-03-17,89106.01
2935,Shawn Hardin,56,Male,Prefer not to say,Other,Japan,14,3,2024-05-19,87520.94
2936,Terri Arnold,46,Female,Prefer not to say,Asian,South Korea,48,8,2021-01-10,99453.41
2937,David Perez,26,Male,Divorced,Asian,Spain,32,5,2023-11-05,57920.39
2938,Chase Norman,40,Male,Single,Mixed,United Kingdom,21,4,2019-01-25,65409.03
2939,Nicole Graham,60,Female,Separated,Mixed,India,21,4,2019-05-29,37210.32
2940,Paula Price,37,Female,Prefer not to say,Mixed,Brazil,13,3,2016-10-28,62150.58
2941,Elizabeth Carr,49,Female,Divorced,Other,India,22,4,2023-03-12,89931.41
2942,Roger Williams,22,Male,Single,Black,Spain,21,4,2019-01-13,60670.09
2943,Katherine Lowery,56,Female,Divorced,Other,Japan,33,6,2016-04-03,82809.6
2944,John Harding,60,Male,Other,White,Canada,26,5,2020-02-15,66189.94
2945,Michael Jones,59,Male,Other,Hispanic,New Zealand,6,2,2019-03-23,76481.14
2946,Amy Randall,42,Female,Widowed,Asian,Nigeria,10,2,2022-04-15,47046.17
2947,Corey Miller,27,Male,Prefer not to say,Mixed,New Zealand,25,4,2021-02-11,71704.19
2948,Tasha Glass,57,Female,Single,Asian,Canada,40,7,2025-04-10,30000.0
2949,Andrea Montgomery,36,Female,Widowed,Black,France,3,1,2024-07-01,66262.08
2950,Amy Ball,52,Female,Married,Other,Italy,2,1,2016-01-20,37390.54
2951,Joseph Nelson,35,Male,Separated,Mixed,South Korea,16,3,2021-05-19,94119.89
2952,Kevin Cox,21,Male,Divorced,Black,United States,10,2,2019-10-15,85548.15
2953,Jennifer Mcgrath,47,Female,Widowed,Native American,Spain,29,5,2024-01-25,79333.42
2954,Richard Bradford,32,Male,Prefer not to say,Native American,Spain,27,5,2023-01-23,100420.12
2955,Sharon Castillo,57,Female,Separated,Mixed,Germany,41,7,2021-12-07,51021.67
2956,Katherine Gardner,48,Female,Divorced,Asian,Singapore,17,3,2020-09-06,104947.26
2957,Jason Brown,55,Male,Divorced,White,Italy,21,4,2015-09-11,88643.83
2958,William Bright,36,Male,Prefer not to say,Native American,Spain,21,4,2018-11-20,65268.89
2959,Vincent Mcbride,53,Male,Other,Hispanic,Japan,7,2,2025-05-19,92712.4
2960,Lisa Garcia,59,Female,Married,Mixed,Australia,7,2,2023-07-05,47874.13
2961,Cristian Craig,38,Male,Widowed,Other,United States,30,5,2020-03-07,53509.72
2962,Kelsey Carey,49,Female,Separated,Native American,Nigeria,40,7,2016-08-10,57828.21
2963,Tanner Khan,22,Male,Widowed,Hispanic,Japan,11,2,2019-08-06,59420.45
2964,Dustin Moore,51,Male,Prefer not to say,Mixed,India,23,4,2021-05-04,48868.85
2965,Brian Meyer,43,Male,Single,Mixed,Germany,44,7,2016-11-16,94461.66
2966,Madeline Davis,22,Female,Other,Native American,Brazil,47,8,2019-05-06,64822.91
2967,Connie Gonzalez,29,Female,Separated,Black,France,46,8,2019-12-07,77050.1
2968,Kayla Hanson,55,Female,Other,Mixed,Germany,20,4,2017-01-01,58592.97
2969,Holly Chen,57,Female,Prefer not to say,Native American,Nigeria,15,3,2023-09-26,33587.93
2970,David Allen,55,Male,Other,Native American,Australia,50,8,2019-06-16,75401.15
2971,Ryan Chavez,24,Male,Other,Other,Australia,40,7,2020-08-29,31754.9
2972,Kevin Woods,25,Male,Widowed,White,Japan,50,8,2020-12-05,68627.32
2973,Kaitlyn Hayes,31,Female,Other,Black,Canada,47,8,2016-11-24,42633.7
2974,Michael Harmon,22,Male,Other,Hispanic,Italy,12,2,2023-08-21,109745.52
2975,Donald Jones,26,Male,Single,Hispanic,Spain,22,4,2023-01-06,88227.25
2976,Nancy Chavez,45,Female,Other,Hispanic,India,27,5,2017-12-18,72115.08
2977,Kimberly Peterson,27,Female,Divorced,Asian,India,12,2,2023-10-24,95274.13
2978,Dawn Hunt,52,Female,Single,Black,Germany,17,3,2021-04-09,53073.68
2979,Rebekah Cooke,35,Female,Divorced,Mixed,France,13,3,2020-07-14,80869.59
2980,Scott Daniel,49,Male,Prefer not to say,White,Japan,22,4,2019-11-26,73996.21
2981,Teresa Hill,59,Female,Single,Native American,United States,2,1,2023-03-05,75280.4
2982,Catherine Peters,31,Female,Single,Native American,United States,7,2,2020-12-11,95447.07
2983,Joe Chambers,45,Male,Divorced,White,South Korea,21,4,2024-07-31,84649.84
2984,Brooke Orozco,32,Female,Married,Mixed,Spain,5,1,2016-08-19,75774.47
2985,Kristi Lynch,55,Female,Married,Asian,United Kingdom,12,2,2024-08-04,36902.25
2986,Joe Levine,44,Male,Widowed,Black,Singapore,39,6,2017-06-07,50799.07
2987,Kimberly Hatfield,32,Female,Widowed,Black,New Zealand,46,8,2015-10-23,67545.82
2988,Linda Gonzales,60,Female,Single,Native American,Singapore,2,1,2017-01-25,71867.45
2989,Henry Fischer,39,Male,Single,Asian,France,20,4,2017-10-03,47395.93
2990,Brian Poole,54,Male,Married,White,Brazil,38,6,2020-08-25,118233.53
2991,Jason Phillips,30,Male,Widowed,Asian,Brazil,39,6,2023-07-09,100327.88
2992,Cindy Young,49,Female,Single,Mixed,Japan,51,8,2024-02-04,82042.37
2993,Luis Rose,36,Male,Divorced,Black,Canada,22,4,2018-11-28,71440.74
2994,Yolanda Scott,46,Female,Single,Asian,United States,13,3,2017-03-14,65755.82
2995,Monica Holden,58,Female,Single,Other,Japan,43,7,2020-08-26,50961.63
2996,Terry Nelson,41,Male,Widowed,Native American,Spain,43,7,2015-09-22,71549.61
2997,Jacqueline Davis,55,Female,Other,Black,Germany,49,8,2019-10-22,75155.05
2998,Tracy Brown,49,Female,Prefer not to say,Black,Germany,9,2,2021-11-19,45164.79
2999,Karen Flynn,48,Female,Separated,White,Brazil,26,5,2017-06-15,76683.53
3000,Daniel Mejia,27,Male,Divorced,Native American,Brazil,32,5,2020-02-28,66894.82
3001,Mariah Payne,52,Female,Prefer not to say,Other,Germany,20,4,2022-04-18,31843.85
3002,Michael Walker,23,Male,Married,White,Germany,34,6,2023-02-10,52792.3
3003,George Harper,41,Male,Other,White,Japan,42,7,2022-05-21,61727.89
3004,Michael Morris,40,Male,Separated,Black,Australia,4,1,2018-01-01,107753.75
3005,Isaac Greene,48,Male,Other,Native American,Japan,44,7,2020-10-11,81131.06
3006,Kevin Dickson,44,Male,Other,Mixed,United States,33,6,2016-03-27,43290.37
3007,Thomas Guzman,50,Male,Married,Black,Italy,7,2,2019-11-09,79720.73
3008,Angel Moore,34,Female,Separated,Black,Spain,5,1,2017-09-02,39053.92
3009,Victor French,45,Male,Married,Mixed,United Kingdom,3,1,2017-03-28,91653.82
3010,Stephanie Carter,36,Female,Other,Other,Singapore,1,1,2023-01-17,60577.51
3011,Natasha Berger,45,Female,Prefer not to say,Black,Australia,12,2,2017-08-21,68127.28
3012,Lacey Martinez,30,Female,Married,Native American,Canada,3,1,2018-03-03,96515.93
3013,Karen Perry,57,Female,Other,Other,Singapore,28,5,2017-10-16,44256.73
3014,Laura Hill,38,Female,Separated,Mixed,United States,14,3,2020-08-24,42057.64
3015,Megan Bond,45,Female,Divorced,Other,Singapore,27,5,2020-07-11,58328.01
3016,Jeffrey Rodriguez,52,Male,Divorced,Native American,United States,50,8,2015-09-09,90767.58
3017,Shannon Hughes,49,Female,Married,Mixed,Italy,3,1,2021-01-04,39613.08
3018,Thomas Kramer,28,Male,Single,Black,Singapore,5,1,2017-06-15,30000.0
3019,Alexandria Huber,32,Female,Widowed,Asian,India,5,1,2021-04-14,60976.82
3020,Jasmine Phillips,46,Female,Divorced,Native American,Germany,44,7,2018-03-31,81034.82
3021,Diane Hickman,37,Female,Single,Other,United Kingdom,37,6,2019-04-09,94005.23
3022,Alexis Carter,26,Female,Widowed,Other,Brazil,13,3,2024-06-09,60736.77
3023,Thomas Hampton,54,Male,Single,Hispanic,Brazil,9,2,2016-06-14,61771.47
3024,Cameron Mullen,35,Male,Single,Other,Nigeria,8,2,2017-06-24,93078.01
3025,Michael Hall,25,Male,Married,Hispanic,Spain,6,2,2018-03-03,32605.17
3026,Michelle Castro,30,Female,Separated,Native American,South Korea,29,5,2018-12-08,62229.58
3027,Bryan Brown,53,Male,Prefer not to say,Black,South Korea,43,7,2022-08-19,73808.48
3028,Joseph Zuniga,41,Male,Single,Native American,United States,47,8,2021-10-14,78984.37
3029,Jamie Williams,37,Male,Married,Asian,Brazil,22,4,2016-01-17,59803.87
3030,Daniel Hernandez,24,Male,Separated,Hispanic,India,42,7,2024-08-04,70688.82
3031,Stephanie Gregory,25,Female,Married,Black,France,33,6,2020-03-30,30000.0
3032,Thomas Mendoza,49,Male,Single,Other,Brazil,22,4,2022-03-26,56835.03
3033,Clinton Warner,59,Male,Widowed,Asian,Japan,16,3,2019-04-10,79070.17
3034,James James,56,Male,Divorced,White,United Kingdom,10,2,2018-06-09,50354.12
3035,Anthony Ford,54,Male,Widowed,White,Spain,27,5,2023-04-15,71179.68
3036,Bruce Garcia,41,Male,Divorced,White,India,47,8,2017-04-01,78937.45
3037,Daniel David,35,Male,Single,Hispanic,United States,44,7,2019-10-18,63149.02
3038,Ethan Jones,57,Male,Single,Other,Canada,25,4,2016-03-17,73409.28
3039,Robert Wood,55,Male,Single,White,France,37,6,2018-01-02,50745.35
3040,Susan Christensen,45,Female,Divorced,Mixed,Spain,37,6,2023-09-02,65867.77
3041,Mary Bennett,36,Female,Other,Hispanic,Spain,29,5,2016-10-21,82204.32
3042,Kathleen Adams,50,Female,Separated,Black,Brazil,23,4,2020-04-21,73139.46
3043,Alexa Freeman,30,Female,Divorced,Mixed,Italy,15,3,2022-03-14,58269.37
3044,Kyle Anderson,37,Male,Married,Asian,Italy,25,4,2025-05-21,74484.33
3045,Shawn May,40,Male,Married,White,Brazil,28,5,2023-03-26,84292.2
3046,Whitney Gonzalez,55,Female,Prefer not to say,Black,Nigeria,46,8,2023-03-20,30000.0
3047,Robert Young,43,Male,Married,Hispanic,Nigeria,41,7,2024-09-05,93181.48
3048,Stephanie Olson,49,Female,Separated,Hispanic,Brazil,30,5,2018-08-05,63274.91
3049,Jenny Clark,41,Female,Other,Hispanic,India,22,4,2020-02-27,78509.8
3050,Jay Murphy,34,Male,Other,Black,Spain,16,3,2023-07-28,93944.94
3051,Bruce Howell,60,Male,Divorced,Hispanic,Japan,47,8,2021-03-04,42566.53
3052,Heather Jackson,40,Female,Married,Hispanic,India,24,4,2024-12-10,55811.18
3053,Shari Simmons,55,Female,Other,Hispanic,Germany,7,2,2022-04-07,64229.03
3054,Carla Reynolds,33,Female,Married,Asian,Japan,4,1,2016-06-12,54324.93
3055,Timothy Olson,45,Male,Widowed,Hispanic,India,43,7,2021-02-01,104698.73
3056,Adriana Gilbert,34,Female,Separated,Native American,France,2,1,2020-06-28,52864.56
3057,Joshua Miller,57,Male,Prefer not to say,Black,France,18,3,2021-04-28,58889.06
3058,Virginia Jones,33,Female,Married,Hispanic,Australia,37,6,2019-08-02,74087.78
3059,Jennifer Howe,29,Female,Prefer not to say,Hispanic,Australia,16,3,2017-05-02,45957.01
3060,Aaron Young,27,Male,Prefer not to say,White,United Kingdom,44,7,2021-10-03,62086.39
3061,Daniel Crawford,24,Male,Divorced,Other,United Kingdom,1,1,2019-07-03,76349.07
3062,Amanda Robertson,33,Female,Other,Black,Canada,23,4,2018-01-06,63342.79
3063,Monica Burch,44,Female,Widowed,Asian,Spain,5,1,2018-10-03,68132.26
3064,Anna Johns,42,Female,Other,Black,Germany,31,5,2022-11-27,59413.36
3065,Nicole Cox,56,Female,Married,Black,India,7,2,2019-12-06,39710.59
3066,Julie Fuentes,55,Female,Widowed,Hispanic,India,8,2,2019-06-13,76431.86
3067,Michele Keith,38,Female,Other,Other,Singapore,45,7,2018-09-26,105098.66
3068,Carlos Nunez,30,Male,Separated,White,South Korea,8,2,2018-01-24,70368.03
3069,Juan Arnold,45,Male,Separated,Hispanic,Brazil,9,2,2019-10-24,74505.28
3070,Nicholas Nolan,22,Male,Widowed,Mixed,New Zealand,50,8,2022-03-07,83854.46
3071,Sherri Terry,58,Female,Widowed,Black,Brazil,29,5,2016-04-17,44613.39
3072,Fred Wilson,57,Male,Divorced,Asian,United Kingdom,32,5,2020-01-15,104050.29
3073,Alexis Johnson,32,Female,Married,Native American,Germany,5,1,2017-06-16,74046.58
3074,Laura Miller,28,Female,Prefer not to say,Mixed,Canada,10,2,2025-05-14,102637.14
3075,Marissa Hernandez,26,Female,Divorced,Native American,South Korea,19,4,2022-05-23,55339.34
3076,Jaime Marshall,60,Female,Widowed,Hispanic,India,2,1,2019-01-03,106361.24
3077,Amanda Wang,33,Female,Widowed,Asian,Japan,17,3,2019-03-09,85503.11
3078,Brian Schultz,41,Male,Married,White,France,32,5,2019-07-24,81060.8
3079,Jesse Perry,40,Male,Divorced,Hispanic,Nigeria,45,7,2021-06-28,74680.49
3080,Connie Adams,38,Female,Other,Other,France,3,1,2023-03-22,65029.43
3081,Kristen Jones,26,Female,Divorced,Native American,United States,43,7,2023-03-27,94010.63
3082,Jordan Lopez,21,Male,Other,Native American,United States,40,7,2021-01-11,72807.2
3083,Marissa Luna,33,Female,Separated,Hispanic,Nigeria,25,4,2022-11-22,30658.61
3084,Eric Jones,38,Male,Other,Hispanic,Australia,45,7,2017-12-04,47656.27
3085,Sheila Blackwell,48,Female,Separated,Mixed,Australia,33,6,2021-11-01,66283.08
